A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,Label,Sequence_Length
12,0,8,9,6,14,15,7,8,0,11,13,0,19,0,12,6,9,16,12,0,16,2,0,15,0,Spike,210
12,0,8,9,6,14,16,7,8,0,8,13,0,18,0,11,6,9,16,11,0,16,2,0,15,0,Spike,205
12,0,8,9,6,14,16,7,8,0,8,13,0,18,0,11,6,9,16,11,0,16,2,0,15,0,Spike,205
12,0,8,9,6,14,16,7,8,0,8,13,0,18,0,11,6,9,16,11,0,16,2,0,15,0,Spike,205
12,0,8,9,6,14,16,7,8,0,8,13,0,18,0,11,6,9,16,11,0,16,2,0,15,0,Spike,205
11,0,6,11,6,15,13,1,7,0,9,13,0,16,0,10,5,10,14,8,0,15,2,0,15,0,Spike,187
12,0,8,10,7,14,16,1,7,0,8,13,0,16,0,10,6,9,16,10,0,16,2,0,15,0,Spike,196
13,0,8,10,6,16,13,8,9,0,12,15,0,20,0,14,5,12,15,13,0,18,2,0,15,0,Spike,224
13,0,8,10,6,16,13,8,9,0,12,15,0,20,0,14,5,12,15,13,0,18,2,0,15,0,Spike,224
22,0,0,12,11,3,24,6,19,0,16,31,1,28,0,0,25,4,27,6,0,15,0,0,0,0,Spike,250
12,0,7,9,6,14,15,9,7,0,8,12,0,16,0,11,6,9,15,10,0,16,2,0,15,0,Spike,199
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
9,0,0,9,6,2,13,0,10,0,8,17,0,14,0,1,10,3,14,3,0,11,0,0,2,0,Spike,132
0,0,0,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Spike,12
0,0,0,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Spike,12
10,0,7,9,6,14,14,0,8,0,8,12,0,18,0,9,6,9,15,10,0,15,2,0,15,0,Spike,187
77,0,30,61,50,75,79,26,73,0,63,99,10,83,0,64,61,46,97,92,0,90,11,0,53,0,Spike,1240
77,0,30,61,50,75,79,26,73,0,63,99,10,83,0,64,61,46,97,92,0,90,11,0,53,0,Spike,1240
77,0,30,61,50,75,79,26,73,0,63,99,10,83,0,64,61,46,97,92,0,90,11,0,53,0,Spike,1240
80,0,31,59,51,73,82,24,74,0,62,101,11,85,0,62,61,40,99,95,0,90,10,0,55,0,Spike,1245
12,0,8,9,6,14,15,1,8,0,10,13,0,18,0,11,6,9,16,11,0,16,2,0,15,0,Spike,200
77,0,30,59,46,75,78,16,70,0,55,102,11,88,0,58,62,39,96,94,0,92,9,0,51,0,Spike,1208
77,0,30,59,46,75,78,16,70,0,55,102,11,88,0,58,62,39,96,94,0,92,9,0,51,0,Spike,1208
77,0,30,59,46,75,78,16,70,0,55,102,11,88,0,58,62,39,96,94,0,92,9,0,51,0,Spike,1208
12,0,8,9,7,15,16,7,9,0,11,14,0,20,0,13,7,10,17,14,0,18,2,0,15,0,Spike,224
78,0,30,66,51,78,95,26,71,0,60,107,11,88,0,67,66,42,106,95,0,95,12,0,54,0,Spike,1298
78,0,30,66,51,78,95,26,71,0,60,107,11,88,0,67,66,42,106,95,0,95,12,0,54,0,Spike,1298
78,0,30,66,51,78,95,26,71,0,60,107,11,88,0,67,66,42,106,95,0,95,12,0,54,0,Spike,1298
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
79,0,40,62,48,77,82,25,76,0,61,108,14,88,0,58,62,42,99,97,0,97,12,0,54,0,Spike,1281
12,0,8,9,6,14,15,1,7,0,8,13,0,17,0,11,6,9,15,10,0,16,2,0,15,0,Spike,194
13,0,8,10,5,15,12,2,8,0,11,14,0,18,0,13,4,11,13,10,0,16,2,0,15,0,Spike,200
13,0,8,10,5,15,12,2,8,0,11,14,0,18,0,13,4,11,13,10,0,16,2,0,15,0,Spike,200
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,72,0,59,106,11,88,0,66,65,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,49,78,95,27,71,0,59,106,11,88,0,66,66,44,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
78,0,30,63,48,78,85,25,72,0,58,103,11,89,0,60,64,40,98,95,0,95,10,0,56,0,Spike,1258
79,0,40,62,48,77,82,17,76,0,61,108,14,88,0,58,62,42,99,97,0,97,12,0,54,0,Spike,1273
79,0,40,62,48,77,82,17,76,0,61,108,14,88,0,58,62,42,99,97,0,97,12,0,54,0,Spike,1273
79,0,40,62,48,77,82,17,76,0,61,108,14,88,0,58,62,42,99,97,0,97,12,0,54,0,Spike,1273
82,0,30,61,51,79,98,18,71,0,58,107,11,88,0,63,66,42,106,95,0,95,12,0,53,0,Spike,1286
82,0,30,61,51,79,98,18,71,0,58,107,11,88,0,63,66,42,106,95,0,95,12,0,53,0,Spike,1286
82,0,30,61,51,79,98,18,71,0,58,107,11,88,0,63,66,42,106,95,0,95,12,0,53,0,Spike,1286
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
81,0,40,61,51,79,94,19,76,0,63,109,14,88,0,60,64,42,107,97,0,97,14,0,54,0,Spike,1310
77,0,31,52,40,73,79,15,66,0,49,103,14,82,0,60,59,39,95,94,0,91,9,0,49,0,Spike,1177
77,0,31,52,40,73,79,15,66,0,49,103,14,82,0,60,59,39,95,94,0,91,9,0,49,0,Spike,1177
77,0,31,52,40,73,79,15,66,0,49,103,14,82,0,60,59,39,95,94,0,91,9,0,49,0,Spike,1177
81,0,33,60,50,75,93,24,73,0,57,110,13,89,0,62,64,42,99,97,0,94,10,0,55,0,Spike,1281
81,0,33,60,50,75,93,24,73,0,57,110,13,89,0,62,64,42,99,97,0,94,10,0,55,0,Spike,1281
81,0,33,60,50,75,93,24,73,0,57,110,13,89,0,62,64,42,99,97,0,94,10,0,55,0,Spike,1281
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,95,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,52,79,94,26,71,0,59,107,11,88,0,61,65,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,52,79,94,26,71,0,59,107,11,88,0,61,65,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,52,79,94,26,71,0,59,107,11,88,0,61,65,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,94,26,71,0,59,107,11,88,0,61,66,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,94,26,71,0,59,107,11,88,0,61,66,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,60,51,79,94,26,71,0,59,107,11,88,0,61,66,45,103,95,0,96,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,59,107,11,88,0,61,66,42,105,95,0,96,12,0,53,0,Spike,1288
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,49,76,84,22,72,0,57,106,11,88,0,63,62,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,48,76,84,22,72,0,57,106,11,88,0,63,63,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,48,76,84,22,72,0,57,106,11,88,0,63,63,46,98,95,0,95,11,0,54,0,Spike,1259
79,0,30,61,48,76,84,22,72,0,57,106,11,88,0,63,63,46,98,95,0,95,11,0,54,0,Spike,1259
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,61,51,78,94,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,53,0,Spike,1288
77,0,30,61,51,77,91,22,73,0,57,106,11,89,0,64,64,41,104,95,0,93,11,0,52,0,Spike,1269
77,0,30,61,51,77,91,22,73,0,57,106,11,89,0,64,64,41,104,95,0,93,11,0,52,0,Spike,1269
77,0,30,61,51,77,91,22,73,0,57,106,11,89,0,64,64,41,104,95,0,93,11,0,52,0,Spike,1269
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
81,0,30,61,51,79,94,26,71,0,58,107,11,88,0,63,66,42,105,95,0,95,12,0,53,0,Spike,1288
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,19,76,0,62,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
82,0,40,61,50,79,93,18,76,0,63,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
84,0,40,61,50,79,93,18,76,0,61,109,14,88,0,63,64,40,110,97,0,97,14,0,54,0,Spike,1312
76,0,40,67,49,76,82,17,76,0,62,109,14,88,0,64,62,42,99,97,0,96,12,0,55,0,Spike,1283
76,0,40,67,49,76,82,17,76,0,62,109,14,88,0,64,62,42,99,97,0,96,12,0,55,0,Spike,1283
76,0,40,67,49,76,82,17,76,0,62,109,14,88,0,64,62,42,99,97,0,96,12,0,55,0,Spike,1283
79,0,40,67,49,77,82,17,76,0,62,109,14,88,0,60,62,42,99,97,0,96,12,0,55,0,Spike,1283
79,0,40,67,49,77,82,17,76,0,62,109,14,88,0,60,62,42,99,97,0,96,12,0,55,0,Spike,1283
79,0,40,67,49,77,82,17,76,0,62,109,14,88,0,60,62,42,99,97,0,96,12,0,55,0,Spike,1283
74,0,30,59,46,74,78,16,70,0,55,102,11,88,0,62,62,39,96,94,0,92,9,0,51,0,Spike,1208
74,0,30,59,46,74,78,16,70,0,55,102,11,88,0,62,62,39,96,94,0,92,9,0,51,0,Spike,1208
74,0,30,59,46,74,78,16,70,0,55,102,11,88,0,62,62,39,96,94,0,92,9,0,51,0,Spike,1208
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Spike,6
75,0,30,61,46,79,83,23,73,0,65,103,12,83,0,62,61,40,96,94,0,91,11,0,55,0,Spike,1243
75,0,30,61,46,79,83,23,73,0,65,103,12,83,0,62,61,40,96,94,0,91,11,0,55,0,Spike,1243
78,0,33,62,46,78,85,23,73,0,66,103,13,83,0,61,61,41,96,94,0,91,11,0,55,0,Spike,1253
78,0,33,62,46,78,85,23,73,0,66,103,13,83,0,61,61,41,96,94,0,91,11,0,55,0,Spike,1253
78,0,33,62,46,78,85,23,73,0,66,103,13,83,0,61,61,41,96,94,0,91,11,0,55,0,Spike,1253
78,0,30,60,47,74,83,23,73,0,61,99,10,86,0,61,61,43,92,92,0,90,10,0,56,0,Spike,1229
78,0,30,60,47,74,83,23,73,0,61,99,10,86,0,61,61,43,92,92,0,90,10,0,56,0,Spike,1229
81,0,33,61,47,75,85,23,73,0,62,103,12,86,0,61,61,44,94,92,0,93,10,0,56,0,Spike,1252
81,0,33,61,47,75,85,23,73,0,62,103,12,86,0,61,61,44,94,92,0,93,10,0,56,0,Spike,1252
81,0,33,61,47,75,85,23,73,0,62,103,12,86,0,61,61,44,94,92,0,93,10,0,56,0,Spike,1252
72,0,29,53,38,72,71,16,66,0,54,89,10,78,0,60,54,42,86,87,0,85,9,0,51,0,Spike,1122
72,0,29,53,38,72,71,16,66,0,54,89,10,78,0,60,54,42,86,87,0,85,9,0,51,0,Spike,1122
72,0,29,53,38,72,71,16,66,0,54,89,10,78,0,60,54,42,86,87,0,85,9,0,51,0,Spike,1122
76,0,29,52,38,72,73,16,65,0,52,88,10,80,0,55,56,41,86,89,0,85,9,0,51,0,Spike,1123
76,0,29,52,38,72,73,16,65,0,52,88,10,80,0,55,56,41,86,89,0,85,9,0,51,0,Spike,1123
76,0,29,52,38,72,73,16,65,0,52,88,10,80,0,55,56,41,86,89,0,85,9,0,51,0,Spike,1123
79,0,40,60,47,77,81,17,77,0,62,107,14,89,0,57,62,41,98,95,0,97,12,0,54,0,Spike,1266
79,0,40,60,47,77,81,17,77,0,62,107,14,89,0,57,62,41,98,95,0,97,12,0,54,0,Spike,1266
79,0,40,60,47,77,81,17,77,0,62,107,14,89,0,57,62,41,98,95,0,97,12,0,54,0,Spike,1266
75,0,39,60,47,79,84,17,77,0,63,106,14,87,0,61,62,41,100,95,0,97,12,0,55,0,Spike,1271
75,0,39,60,47,79,84,17,77,0,63,106,14,87,0,61,62,41,100,95,0,97,12,0,55,0,Spike,1271
75,0,39,60,47,79,84,17,77,0,63,106,14,87,0,61,62,41,100,95,0,97,12,0,55,0,Spike,1271
76,0,40,61,48,76,83,17,77,0,61,107,14,89,0,62,62,42,99,96,0,94,12,0,54,0,Spike,1270
76,0,40,61,48,76,83,17,77,0,61,107,14,89,0,62,62,42,99,96,0,94,12,0,54,0,Spike,1270
76,0,40,61,48,76,83,17,77,0,61,107,14,89,0,62,62,42,99,96,0,94,12,0,54,0,Spike,1270
79,0,40,60,47,77,83,18,77,0,63,108,14,89,0,57,62,41,100,96,0,97,12,0,53,0,Spike,1273
79,0,40,60,47,77,83,18,77,0,63,108,14,89,0,57,62,41,100,96,0,97,12,0,53,0,Spike,1273
79,0,40,60,47,77,83,18,77,0,63,108,14,89,0,57,62,41,100,96,0,97,12,0,53,0,Spike,1273
77,0,29,52,42,70,77,16,66,0,50,88,10,83,0,54,55,37,86,85,0,85,9,0,50,0,Spike,1121
77,0,29,52,42,70,77,16,66,0,50,88,10,83,0,54,55,37,86,85,0,85,9,0,50,0,Spike,1121
77,0,29,52,42,70,77,16,66,0,50,88,10,83,0,54,55,37,86,85,0,85,9,0,50,0,Spike,1121
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
77,0,30,61,52,81,93,27,73,0,64,105,11,84,0,68,63,43,103,92,0,94,12,0,53,0,Spike,1286
11,0,7,9,6,14,14,1,7,0,8,13,0,17,0,10,6,9,15,10,0,15,2,0,15,0,Spike,189
78,0,30,61,52,80,91,27,73,0,64,106,11,83,0,68,63,44,103,92,0,94,12,0,53,0,Spike,1285
76,0,30,59,47,74,79,16,71,0,57,99,10,89,0,54,63,41,93,94,0,90,9,0,53,0,Spike,1204
76,0,30,59,47,74,79,16,71,0,57,99,10,89,0,54,63,41,93,94,0,90,9,0,53,0,Spike,1204
76,0,30,59,47,74,79,16,71,0,57,99,10,89,0,54,63,41,93,94,0,90,9,0,53,0,Spike,1204
76,0,30,61,48,75,84,22,72,0,57,106,11,88,0,67,63,43,98,95,0,95,11,0,54,0,Spike,1256
76,0,30,61,48,75,84,22,72,0,57,106,11,88,0,67,63,43,98,95,0,95,11,0,54,0,Spike,1256
76,0,30,61,48,75,84,22,72,0,57,106,11,88,0,67,63,43,98,95,0,95,11,0,54,0,Spike,1256
76,0,30,61,48,75,84,22,72,0,57,106,11,88,0,67,63,43,98,95,0,95,11,0,54,0,Spike,1256
12,0,9,9,7,15,15,7,9,0,12,15,0,21,0,13,7,11,17,13,0,20,2,0,15,0,Spike,229
81,0,30,61,52,79,94,26,71,0,58,108,11,88,0,63,64,42,105,95,0,95,13,0,52,0,Spike,1288
81,0,30,61,52,79,94,26,71,0,58,108,11,88,0,63,64,42,105,95,0,95,13,0,52,0,Spike,1288
81,0,30,61,52,79,94,26,71,0,58,108,11,88,0,63,64,42,105,95,0,95,13,0,52,0,Spike,1288
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,Spike,9
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,Spike,9
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
82,0,30,60,50,81,94,28,72,0,63,106,11,86,0,59,63,43,103,92,0,95,12,0,55,0,Spike,1285
78,0,30,62,51,76,102,24,73,0,58,107,11,87,0,57,64,41,103,95,0,94,10,0,53,0,Spike,1276
78,0,30,62,51,76,102,24,73,0,58,107,11,87,0,57,64,41,103,95,0,94,10,0,53,0,Spike,1276
78,0,30,62,51,76,102,24,73,0,58,107,11,87,0,57,64,41,103,95,0,94,10,0,53,0,Spike,1276
78,0,30,60,50,78,95,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,54,0,Spike,1288
78,0,30,60,50,78,95,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,54,0,Spike,1288
78,0,30,60,50,78,95,26,71,0,58,107,11,88,0,67,66,42,105,95,0,95,12,0,54,0,Spike,1288
78,0,30,60,51,78,95,26,71,0,58,106,11,88,0,67,66,43,105,95,0,95,12,0,53,0,Spike,1288
78,0,30,60,51,78,95,26,71,0,58,106,11,88,0,67,66,43,105,95,0,95,12,0,53,0,Spike,1288
